01Source,02Language,03GroupType,04GroupSubType,05SourceCategory,06Title,07AccommType,08AccommSubType,09VacationType,10AdvertCode,11URLLink,12PictureURL,13Stars,14LocationDesc,15Country,16Region,17Subregion,18Island,19City,20PriceOld,21PriceFrom,22PriceDesc,23Date1,24Date2,25DateDesc,26DaysNum,27Description,28Activities,29Facilities,30Beach,31BeachDistanceM,32DistanceFromCentreM,33PetsDesc,34InfoDesc
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,dvokrevetna soba Hotel 4*,Budimpešta za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-i-Aquaworld.aspx,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-i-Aquaworld.aspx?tabId=raspolozivost&idAranzmanPolazak=8797,http://www.generalturist.com/FotoGalerija/Formati/38018_Mala.JPG,,"Memento Park, Tropicarium i Aquaworld",Tropicarium i Aquaworld,,,,,"550,00 kn",,po osobi,02.04.,07.05.,.04.,02.04.,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Beč za djecu i mlade,Beč za djecu i mlade,dvokrevetna soba Hotel 3*,Beč za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Zooloski-vrt-Schonbrunn-Aqua-Terra-Zoo-Morska-kuca-Wiener-Riesenrad-Prater-i-Familypark-Neusiedlersee.aspx,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Zooloski-vrt-Schonbrunn-Aqua-Terra-Zoo-Morska-kuca-Wiener-Riesenrad-Prater-i-Familypark-Neusiedlersee.aspx?tabId=raspolozivost&idAranzmanPolazak=8957,http://www.generalturist.com/FotoGalerija/Formati/38613_Mala.JPG,,"Dječji muzej i zoološki vrt «Schönbrunn», Aqua Terra Zoo «Morska kuća», Wiener Riesenrad Prater i Familypark Neusiedlersee","Aqua Terra Zoo «Morska kuća», Wiener Riesenrad Prater i Familypark Neusiedlersee",,,,,"990,00 kn",,po osobi,08.04.,13.05.,,08.04.,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Beč za djecu i mlade,Beč za djecu i mlade,dvokrevetna soba Hotel 3*,Beč za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Djecji-muzej-Zooloski-vrt-Schonbrunn-i-Familypark-Neusiedlersee.aspx,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Djecji-muzej-Zooloski-vrt-Schonbrunn-i-Familypark-Neusiedlersee.aspx?tabId=raspolozivost&idAranzmanPolazak=8949,http://www.generalturist.com/FotoGalerija/Formati/38576_Mala.JPG,,"Dječji muzej, Zoološki vrt «Schönbrunn» i Familypark Neusiedlersee",Zoološki vrt «Schönbrunn» i Familypark Neusiedlersee,Zoološki vrt «Schön,Zoološki vrt «Schön,Zoološki vrt «Schön,Zoološki vrt «Schön,"650,00 kn",,po osobi,09.04.,14.05.,,09.04.,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,dvokrevetna soba Hotel 3*,Legoland Njemačka i Minimundus,http://www.generalturist.com/hr/Putovanja/Legoland-i-Minimundus-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Legoland-i-Minimundus-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8764,http://www.generalturist.com/FotoGalerija/Formati/34009_Mala.JPG,egoland Njemačka i Minim,"Muzej igračaka München, Legoland Deutschland, Minimundus Klagenfurt i Reptilien Zoo Happ Klagenfurt","Legoland Deutschland, Minimundus Klagenfurt i Reptilien Zoo Happ Klagenfurt",,,,,"1.150,00 kn",,po osobi,15.04.,20.05.,,15.04.,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,dvokrevetna soba Hotel 3*,Legoland Njemačka i Minimundus,http://www.generalturist.com/hr/Putovanja/Legoland-Njemacka-i-Minimundus-2-dana-autobusom--Minimundus-Klagenfurt-i-Legoland-Deutschland.aspx,http://www.generalturist.com/hr/Putovanja/Legoland-Njemacka-i-Minimundus-2-dana-autobusom--Minimundus-Klagenfurt-i-Legoland-Deutschland.aspx?tabId=raspolozivost&idAranzmanPolazak=8770,http://www.generalturist.com/FotoGalerija/Formati/37941_Mala.JPG,egoland Njemačka i Minim,Minimundus Klagenfurt i Legoland Deutschland,,,,,,"850,00 kn",,po osobi,16.04.,21.05.,,16.04.,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,dvokrevetna soba Hotel 3*,Mirabilandia i Italia in Miniatura,http://www.generalturist.com/hr/Putovanja/Mirabilandia-i-Italia-in-Miniatura-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Mirabilandia-i-Italia-in-Miniatura-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8932,http://www.generalturist.com/FotoGalerija/Formati/34034_Mala.JPG,andia i Italia in Miniat,,,,,,,"950,00 kn",,po osobi,06.05.,17.06.,,06.05.,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Gardaland i Parco Natura Viva,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-2-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-2-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8914,http://www.generalturist.com/FotoGalerija/Formati/34127_Mala.JPG,and i Parco Nat,,,,,,,"690,00 kn",,po osobi,09.04.,30.04.,,09.04.,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Noćni Gardaland i Parco Natura Viva,http://www.generalturist.com/hr/Putovanja/Nocni-Gardaland-i-Parco-Natura-Viva.aspx,http://www.generalturist.com/hr/Putovanja/Nocni-Gardaland-i-Parco-Natura-Viva.aspx?tabId=raspolozivost&idAranzmanPolazak=8928,http://www.generalturist.com/FotoGalerija/Formati/38512_Mala.JPG,and i Parco Nat,,,,,,,"650,00 kn",,po osobi,22.06.,16.07.,,22.06.,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva,Noćni Gardaland i Parco Natura Viva
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Gardaland - adrenalinska avantura,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-i-Canevaworld-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-i-Canevaworld-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9412,http://www.generalturist.com/FotoGalerija/Formati/34126_Mala.JPG,and - adrenalinska avant,"Park Jungle Adventure, Parco Natura Viva, Canevaworld (Movieland studios, Aquastudios*) i Gardaland","Parco Natura Viva, Canevaworld (Movieland studios, Aquastudios*) i Gardaland",,,,,"990,00 kn",,po osobi,29.04.,20.05.,,29.04.,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura,Gardaland - adrenalinska avantura
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Zabavni parkovi,http://www.generalturist.com/hr/Putovanja/Zabavni-parkovi.aspx,Orlando,Orlando,dvokrevetna soba,Orlando,http://www.generalturist.com/hr/Putovanja/Orlando-Universal-Studios-SeaWorld-Premium-Outlets-Cape-Carneval-i-Disney-s-Hollywood-Studios.aspx,http://www.generalturist.com/hr/Putovanja/Orlando-Universal-Studios-SeaWorld-Premium-Outlets-Cape-Carneval-i-Disney-s-Hollywood-Studios.aspx?tabId=raspolozivost&idAranzmanPolazak=9416,http://www.generalturist.com/FotoGalerija/Formati/39630_Mala.JPG,,"Universal Studios, SeaWorld, Premium Outlets, Cape Carneval i Disney’s Hollywood Studios","SeaWorld, Premium Outlets, Cape Carneval i Disney’s Hollywood Studios",,,,,"8.990,00 kn",,po osobi,18.06.,27.08.,,18.06.,Orlando,Orlando,Orlando,Orlando,Orlando,Orlando,Orlando,Orlando

