01Source,02Language,03GroupType,04GroupSubType,05SourceCategory,06Title,07AccommType,08AccommSubType,09VacationType,10AdvertCode,11URLLink,12PictureURL,13Stars,14LocationDesc,15Country,16Region,17Subregion,18Island,19City,20PriceOld,21PriceFrom,22PriceDesc,23Date1,24Date2,25DateDesc,26DaysNum,27Description,28Activities,29Facilities,30Beach,31BeachDistanceM,32DistanceFromCentreM,33PetsDesc,34InfoDesc
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Amadee,Apartmanska kuća Amadee,apartman za 2 + 2 dodatna ležaja Mozart,Apartmanska kuća Amadee,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Amadee.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Amadee.aspx?tabId=raspolozivost&idSmjestaj=62789&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=11388,http://www.generalturist.com/FotoGalerija/Formati/12325_Mala_Amadee.JPG,,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"4.540,00 kn",,po smještajnoj jedinici,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Bad Kleinkirchheim Apartmanska kuća Amadee apartman za 2 + 2 dodatna ležaja Mozart najam 26.02.-05.03. 4.540,00 kn po smještajnoj jedinici",Apartmanska kuća Amadee,Apartmanska kuća Amadee,Apartmanska kuća Amadee,Apartmanska kuća Amadee,Apartmanska kuća Amadee,Apartmanska kuća Amadee,Apartmanska kuća Amadee
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Alpina,Apartmanska kuća Alpina,apartman za 2 + 2 dodatna ležaja,Apartmanska kuća Alpina,http://www.generalturist.com/hr/Austrija/Bad-Hofgastein/Apartmanska-kuca-Alpina.aspx,http://www.generalturist.com/hr/Austrija/Bad-Hofgastein/Apartmanska-kuca-Alpina.aspx?tabId=raspolozivost&idSmjestaj=73239&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=34587,http://www.generalturist.com/FotoGalerija/Formati/20430_Mala_Apartmani-Alpina.JPG,,"Austrija, Bad Hofgastein",Austrija,,,,,"4.650,00 kn",,,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Bad Hofgastein Apartmanska kuća Alpina apartman za 2 + 2 dodatna ležaja najam za 2 osobe 26.02.-05.03. 4.650,00 kn",Apartmanska kuća Alpina,Apartmanska kuća Alpina,Apartmanska kuća Alpina,Apartmanska kuća Alpina,Apartmanska kuća Alpina,Apartmanska kuća Alpina,Apartmanska kuća Alpina
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,apartman za 2 + 2 dodatna ležaja,Apartmanska kuća Familienresidenz,http://www.generalturist.com/hr/Austrija/Warmbad-Villach/Apartmanska-kuca-Familienresidenz.aspx,http://www.generalturist.com/hr/Austrija/Warmbad-Villach/Apartmanska-kuca-Familienresidenz.aspx?tabId=raspolozivost&idSmjestaj=62284&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=21474,http://www.generalturist.com/FotoGalerija/Formati/12529_Mala_Familienresidenz.JPG,,"Austrija, Warmbad Villach",Austrija,,,,,"3.340,00 kn",,po osobi,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Warmbad Villach Apartmanska kuća Familienresidenz apartman za 2 + 2 dodatna ležaja polupansion 26.02.-05.03. 3.340,00 kn po osobi",Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz,Apartmanska kuća Familienresidenz
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Hotel Schwebebahn,Hotel Schwebebahn,junior suite za 3 + 3 dodatna ležaja JS6CWT,Hotel Schwebebahn,http://www.generalturist.com/hr/Austrija/Zell-am-See/Hotel-Schwebebahn.aspx,http://www.generalturist.com/hr/Austrija/Zell-am-See/Hotel-Schwebebahn.aspx?tabId=raspolozivost&idSmjestaj=94475&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=108504,http://www.generalturist.com/FotoGalerija/Formati/31378_Mala.JPG,,"Austrija, Zell am See",Austrija,,,,,"8.500,00 kn",,po osobi,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Austrija, Zell am See Hotel Schwebebahn junior suite za 3 + 3 dodatna ležaja JS6CWT polupansion 26.02.-05.03. 8.500,00 kn po osobi",Hotel Schwebebahn,Hotel Schwebebahn,Hotel Schwebebahn,Hotel Schwebebahn,Hotel Schwebebahn,Hotel Schwebebahn,Hotel Schwebebahn
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Sükar,Apartmanska kuća Sükar,apartman za 4 + 1 dodatni ležaj 50 m2,Apartmanska kuća Sükar,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Sukar.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Sukar.aspx?tabId=raspolozivost&idSmjestaj=88369&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=83464,http://www.generalturist.com/FotoGalerija/Formati/12794_Mala_Apartmani-Skar.JPG,,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"6.350,00 kn",,,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Bad Kleinkirchheim Apartmanska kuća Sükar apartman za 4 + 1 dodatni ležaj 50 m2 najam za 5 osoba 26.02.-05.03. 6.350,00 kn",Apartmanska kuća Sükar,Apartmanska kuća Sükar,Apartmanska kuća Sükar,Apartmanska kuća Sükar,Apartmanska kuća Sükar,Apartmanska kuća Sükar,Apartmanska kuća Sükar
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Taferner,Apartmanska kuća Taferner,apartman za 4 + 1 dodatni ležaj tip D,Apartmanska kuća Taferner,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Taferner.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Taferner.aspx?tabId=raspolozivost&idSmjestaj=94817&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=109908,http://www.generalturist.com/FotoGalerija/Formati/12797_Mala_Taferner.JPG,,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"5.630,00 kn",,po smještajnoj jedinici,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Austrija, Bad Kleinkirchheim Apartmanska kuća Taferner apartman za 4 + 1 dodatni ležaj tip D najam 26.02.-05.03. 5.630,00 kn po smještajnoj jedinici",Apartmanska kuća Taferner,Apartmanska kuća Taferner,Apartmanska kuća Taferner,Apartmanska kuća Taferner,Apartmanska kuća Taferner,Apartmanska kuća Taferner,Apartmanska kuća Taferner
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,apartman za 4 + 1 dodatni ležaj,Apartmanska kuća Zum Regenbogen,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Zum-Regenbogen.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Zum-Regenbogen.aspx?tabId=raspolozivost&idSmjestaj=94618&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=109201,http://www.generalturist.com/FotoGalerija/Formati/12840_Mala_Apartmani-Zum-Regenbogen.JPG,,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"4.080,00 kn",,,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Austrija, Bad Kleinkirchheim Apartmanska kuća Zum Regenbogen apartman za 4 + 1 dodatni ležaj najam za 4 osobe 26.02.-05.03. 4.080,00 kn",Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen,Apartmanska kuća Zum Regenbogen
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),apartman za 4 + 2 dodatna ležaja Kärnten,Apartmanska kuća Casa Montana (Alpine Spa Residence),http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Casa-Montana.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Casa-Montana.aspx?tabId=raspolozivost&idSmjestaj=94571&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=109013,http://www.generalturist.com/FotoGalerija/Formati/12441_Mala_Apartmani-Casa-Montana.JPG,asa Montana (Alp,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"15.460,00 kn",,,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Bad Kleinkirchheim Apartmanska kuća Casa Montana (Alpine Spa Residence) apartman za 4 + 2 dodatna ležaja Kärnten najam za 6 osoba 26.02.-05.03. 15.460,00 kn",Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence),Apartmanska kuća Casa Montana (Alpine Spa Residence)
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Central,Apartmanska kuća Central,apartman za 4 + 2 dodatna ležaja tip B,Apartmanska kuća Central,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Central.aspx,http://www.generalturist.com/hr/Austrija/Bad-Kleinkirchheim/Apartmanska-kuca-Central.aspx?tabId=raspolozivost&idSmjestaj=62822&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=11450,http://www.generalturist.com/FotoGalerija/Formati/12451_Mala_Central.JPG,,"Austrija, Bad Kleinkirchheim",Austrija,,,,,"5.900,00 kn",,po smještajnoj jedinici,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Traveler Rating Austrija, Bad Kleinkirchheim Apartmanska kuća Central apartman za 4 + 2 dodatna ležaja tip B najam 26.02.-05.03. 5.900,00 kn po smještajnoj jedinici",Apartmanska kuća Central,Apartmanska kuća Central,Apartmanska kuća Central,Apartmanska kuća Central,Apartmanska kuća Central,Apartmanska kuća Central,Apartmanska kuća Central
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Falcade,Apartmanska kuća Falcade,apartman za 4 dvosobni,Apartmanska kuća Falcade,http://www.generalturist.com/hr/Italija/Falcade/Apartmanska-kuca-Falcade.aspx,http://www.generalturist.com/hr/Italija/Falcade/Apartmanska-kuca-Falcade.aspx?tabId=raspolozivost&idSmjestaj=62659&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=11170,http://www.generalturist.com/FotoGalerija/Formati/15381_Mala_Rezidencija-Falcade.JPG,,"Italija, Falcade",Italija,,,,,"4.600,00 kn","3.910,00 kn",po smještajnoj jedinici,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Italija, Falcade Apartmanska kuća Falcade apartman za 4 dvosobni najam 26.02.-05.03. 4.600,00 kn 3.910,00 kn po smještajnoj jedinici Last minute",Apartmanska kuća Falcade,Apartmanska kuća Falcade,Apartmanska kuća Falcade,Apartmanska kuća Falcade,Apartmanska kuća Falcade,Apartmanska kuća Falcade,Apartmanska kuća Falcade
www.generalturist.com,hrvatski,Smještaj,Skijanje,http://www.generalturist.com/hr/Smjestaj/Skijanje.aspx?promjena=1,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,apartman za 6 trosobni,Apartmanska kuća Casa al Bosco,http://www.generalturist.com/hr/Italija/Falcade/Apartmanska-kuca-Casa-al-Bosco.aspx,http://www.generalturist.com/hr/Italija/Falcade/Apartmanska-kuca-Casa-al-Bosco.aspx?tabId=raspolozivost&idSmjestaj=94629&datumOd=26.2.2011&datumDo=5.3.2011&idUsluga=109300,http://www.generalturist.com/FotoGalerija/Formati/16942_Mala_Apartmani-Casa-al-Bosco.JPG,,"Italija, Falcade",Italija,,,,,"7.030,00 kn","5.975,50 kn",po smještajnoj jedinici,26.02.-05.03.,26.02.-05.03.,26.02.-05.03.,,"Italija, Falcade Apartmanska kuća Casa al Bosco apartman za 6 trosobni najam 26.02.-05.03. 7.030,00 kn 5.975,50 kn po smještajnoj jedinici Last minute",Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco,Apartmanska kuća Casa al Bosco
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Hotel Aurora,Hotel Aurora,"suite za 2 + 2 dodatna ležaja (balkon, morska strana)",Hotel Aurora,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/otok-Losinj/Mali-Losinj/Hotel-Aurora.aspx,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/otok-Losinj/Mali-Losinj/Hotel-Aurora.aspx?tabId=raspolozivost&idSmjestaj=93024&datumOd=18.2.2011&datumDo=20.2.2011&idUsluga=113494,http://www.generalturist.com/FotoGalerija/Formati/33094_Mala_Hotel-Aurora.JPG,,"Hrvatska, Kvarner i primorje, otok Lošinj, Mali Lošinj",Hrvatska,Kvarner i primorje,Kvarner i primorje,,"otok Lošinj, Mali Lošinj","960,00 kn",,od,18.02.-20.02.,18.02.-20.02.,18.02.-20.02.,,"Traveler Rating Hrvatska, Kvarner i primorje, otok Lošinj, Mali Lošinj Hotel Aurora suite za 2 + 2 dodatna ležaja (balkon, morska strana) Obiteljski vikend na Lošinju polupansion 18.02.-20.02. | 25.02.-27.02. | 04.03.-06.03. od 960,00 kn po osobi",Hotel Aurora,Hotel Aurora,Hotel Aurora,Hotel Aurora,Hotel Aurora,Hotel Aurora,Hotel Aurora
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Grand hotel Adriatic I,Grand hotel Adriatic I,dvokrevetna soba + 1 dodatni ležaj (morska strana) superior,Grand hotel Adriatic I,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Grand-hotel-Adriatic-I.aspx,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Grand-hotel-Adriatic-I.aspx?tabId=raspolozivost&idSmjestaj=69315&datumOd=25.2.2011&datumDo=27.2.2011&idUsluga=60323,http://www.generalturist.com/FotoGalerija/Formati/31864_Mala_panorama.JPG,,"Hrvatska, Kvarner i primorje, Opatija",Hrvatska,Kvarner i primorje,Kvarner i primorje,,Opatija,"575,00 kn",,po osobi,25.02.-27.02.,25.02.-27.02.,25.02.-27.02.,,"Traveler Rating Hrvatska, Kvarner i primorje, Opatija Grand hotel Adriatic I dvokrevetna soba + 1 dodatni ležaj (morska strana) superior Karnevali polupansion 25.02.-27.02. 575,00 kn po osobi",Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Palagruža,Svjetionik Palagruža,apartman za 4 A2,Svjetionik Palagruža,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Palagruza/svjetionik-Palagruza/Svjetionik-Palagruza.aspx,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Palagruza/svjetionik-Palagruza/Svjetionik-Palagruza.aspx?tabId=raspolozivost&idSmjestaj=71527&datumOd=6.8.2011&datumDo=13.8.2011&idUsluga=30772,http://www.generalturist.com/FotoGalerija/Formati/19492_Mala_Palagruza.JPG,,"Hrvatska, Južna Dalmacija, otok Palagruža, svjetionik Palagruža",Hrvatska,Južna Dalmacija,Južna Dalmacija,,,"4.470,00 kn",,po smještajnoj jedinici,06.08.-13.08.,06.08.-13.08.,06.08.-13.08.,,"Traveler Rating Hrvatska, Južna Dalmacija, otok Palagruža, svjetionik Palagruža Svjetionik Palagruža apartman za 4 A2 najam 06.08.-13.08. 4.470,00 kn po smještajnoj jedinici",Svjetionik Palagruža,Svjetionik Palagruža,Svjetionik Palagruža,Svjetionik Palagruža,Svjetionik Palagruža,Svjetionik Palagruža,Svjetionik Palagruža
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Porer,Svjetionik Porer,apartman za 4 A2,Svjetionik Porer,http://www.generalturist.com/hr/Hrvatska/Istra/otok-Porer/svjetionik-Porer/Svjetionik-Porer.aspx,http://www.generalturist.com/hr/Hrvatska/Istra/otok-Porer/svjetionik-Porer/Svjetionik-Porer.aspx?tabId=raspolozivost&idSmjestaj=71572&datumOd=6.8.2011&datumDo=13.8.2011&idUsluga=30845,http://www.generalturist.com/FotoGalerija/Formati/19455_Mala_Svjetionik-Porer.JPG,,"Hrvatska, Istra, otok Porer, svjetionik Porer",Hrvatska,Istra,Istra,,,"6.210,00 kn",,po smještajnoj jedinici,06.08.-13.08.,06.08.-13.08.,06.08.-13.08.,,"Hrvatska, Istra, otok Porer, svjetionik Porer Svjetionik Porer apartman za 4 A2 najam 06.08.-13.08. 6.210,00 kn po smještajnoj jedinici",Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Struga,Svjetionik Struga,apartman za 4 A4,Svjetionik Struga,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Lastovo/Skrivena-Luka/Svjetionik-Struga.aspx,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Lastovo/Skrivena-Luka/Svjetionik-Struga.aspx?tabId=raspolozivost&idSmjestaj=69394&datumOd=19.5.2011&datumDo=22.5.2011&idUsluga=62040,http://www.generalturist.com/FotoGalerija/Formati/19459_Mala_Svjetionik-Struga.JPG,,"Hrvatska, Južna Dalmacija, otok Lastovo, Skrivena Luka",Hrvatska,Južna Dalmacija,Južna Dalmacija,,,"1.190,00 kn",,po smještajnoj jedinici,19.05.-22.05.,19.05.-22.05.,19.05.-22.05.,,"Traveler Rating Hrvatska, Južna Dalmacija, otok Lastovo, Skrivena Luka Svjetionik Struga apartman za 4 A4 KRATKI BORAVAK 3 dana najam 19.05.-22.05. 1.190,00 kn po smještajnoj jedinici",Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Sušac,Svjetionik Sušac,apartman za 4 A1,Svjetionik Sušac,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Susac/Svjetionik-Susac.aspx,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Susac/Svjetionik-Susac.aspx?tabId=raspolozivost&idSmjestaj=69406&datumOd=6.8.2011&datumDo=13.8.2011&idUsluga=27381,http://www.generalturist.com/FotoGalerija/Formati/19482_Mala_Susac.JPG,,"Hrvatska, Južna Dalmacija, otok Sušac",Hrvatska,Južna Dalmacija,Južna Dalmacija,,,"5.210,00 kn",,po smještajnoj jedinici,06.08.-13.08.,06.08.-13.08.,06.08.-13.08.,,"Hrvatska, Južna Dalmacija, otok Sušac Svjetionik Sušac apartman za 4 A1 najam 06.08.-13.08. 5.210,00 kn po smještajnoj jedinici",Svjetionik Sušac,Svjetionik Sušac,Svjetionik Sušac,Svjetionik Sušac,Svjetionik Sušac,Svjetionik Sušac,Svjetionik Sušac
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Struga,Svjetionik Struga,apartman za 2 A2,Svjetionik Struga,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Lastovo/Skrivena-Luka/Svjetionik-Struga.aspx,http://www.generalturist.com/hr/Hrvatska/Dalmacija-Dubrovacka-regija/otok-Lastovo/Skrivena-Luka/Svjetionik-Struga.aspx?tabId=raspolozivost&idSmjestaj=69392&datumOd=14.5.2011&datumDo=17.5.2011&idUsluga=62036,http://www.generalturist.com/FotoGalerija/Formati/19459_Mala_Svjetionik-Struga.JPG,,"Hrvatska, Južna Dalmacija, otok Lastovo, Skrivena Luka",Hrvatska,Južna Dalmacija,Južna Dalmacija,,,"970,00 kn",,po smještajnoj jedinici,14.05.-17.05.,14.05.-17.05.,14.05.-17.05.,.,"Traveler Rating Hrvatska, Južna Dalmacija, otok Lastovo, Skrivena Luka Svjetionik Struga apartman za 2 A2 KRATKI BORAVAK 3 dana najam 14.05.-17.05. 970,00 kn po smještajnoj jedinici",Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga,Svjetionik Struga
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Svjetionik Porer,Svjetionik Porer,apartman za 4 A2,Svjetionik Porer,http://www.generalturist.com/hr/Hrvatska/Istra/otok-Porer/svjetionik-Porer/Svjetionik-Porer.aspx,http://www.generalturist.com/hr/Hrvatska/Istra/otok-Porer/svjetionik-Porer/Svjetionik-Porer.aspx?tabId=raspolozivost&idSmjestaj=71572&datumOd=16.7.2011&datumDo=23.7.2011&idUsluga=30845,http://www.generalturist.com/FotoGalerija/Formati/19455_Mala_Svjetionik-Porer.JPG,,"Hrvatska, Istra, otok Porer, svjetionik Porer",Hrvatska,Istra,Istra,,,"6.210,00 kn",,od,16.07.-23.07.,16.07.-23.07.,16.07.-23.07.,,"Hrvatska, Istra, otok Porer, svjetionik Porer Svjetionik Porer apartman za 4 A2 najam 16.07.-23.07. | 18.06.-25.06. | 20.08.-27.08. od 6.210,00 kn po smještajnoj jedinici",Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer,Svjetionik Porer
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Grand hotel Adriatic I,Grand hotel Adriatic I,dvokrevetna soba (park strana) superior,Grand hotel Adriatic I,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Grand-hotel-Adriatic-I.aspx,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Grand-hotel-Adriatic-I.aspx?tabId=raspolozivost&idSmjestaj=69321&datumOd=25.2.2011&datumDo=27.2.2011&idUsluga=60322,http://www.generalturist.com/FotoGalerija/Formati/31864_Mala_panorama.JPG,,"Hrvatska, Kvarner i primorje, Opatija",Hrvatska,Kvarner i primorje,Kvarner i primorje,,Opatija,"575,00 kn",,po osobi,25.02.-27.02.,25.02.-27.02.,25.02.-27.02.,,"Traveler Rating Hrvatska, Kvarner i primorje, Opatija Grand hotel Adriatic I dvokrevetna soba (park strana) superior Karnevali polupansion 25.02.-27.02. 575,00 kn po osobi",Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I,Grand hotel Adriatic I
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Hotel Admiral,Hotel Admiral,dvokrevetna soba + 1 dodatni ležaj (morska strana),Hotel Admiral,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Hotel-Admiral.aspx,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/Opatija/Hotel-Admiral.aspx?tabId=raspolozivost&idSmjestaj=69327&datumOd=4.3.2011&datumDo=6.3.2011&idUsluga=16663,http://www.generalturist.com/FotoGalerija/Formati/13101_Mala_Hotel-Admiral.JPG,,"Hrvatska, Kvarner i primorje, Opatija",Hrvatska,Kvarner i primorje,Kvarner i primorje,,Opatija,"615,00 kn",,po osobi,04.03.-06.03.,04.03.-06.03.,04.03.-06.03.,.,"Traveler Rating Hrvatska, Kvarner i primorje, Opatija Hotel Admiral dvokrevetna soba + 1 dodatni ležaj (morska strana) Karnevali polupansion 04.03.-06.03. 615,00 kn po osobi",Hotel Admiral,Hotel Admiral,Hotel Admiral,Hotel Admiral,Hotel Admiral,Hotel Admiral,Hotel Admiral
www.generalturist.com,hrvatski,Smještaj,Odmor u Hrvatskoj,http://www.generalturist.com/hr/Smjestaj/Odmor-u-Hrvatskoj.aspx?promjena=1,Hotel Malin,Hotel Malin,dvokrevetna soba,Hotel Malin,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/otok-Krk/Malinska/Hotel-Malin.aspx,http://www.generalturist.com/hr/Hrvatska/Kvarner-i-primorje/otok-Krk/Malinska/Hotel-Malin.aspx?tabId=raspolozivost&idSmjestaj=70556&datumOd=25.2.2011&datumDo=27.2.2011&idUsluga=16621,http://www.generalturist.com/FotoGalerija/Formati/14316_Mala_Malin.JPG,,"Hrvatska, Kvarner i primorje, otok Krk, Malinska",Hrvatska,Kvarner i primorje,Kvarner i primorje,,"otok Krk, Malinska","489,00 kn",,od,25.02.-27.02.,25.02.-27.02.,25.02.-27.02.,,"Traveler Rating Hrvatska, Kvarner i primorje, otok Krk, Malinska Hotel Malin dvokrevetna soba Karneval polupansion 25.02.-27.02. | 04.03.-06.03. od 489,00 kn po osobi",Hotel Malin,Hotel Malin,Hotel Malin,Hotel Malin,Hotel Malin,Hotel Malin,Hotel Malin
